Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
Q7KMQ0	Q9VN41	RPT1	SLX1	CG1341|DMEL_CG1341	CG18271	FBGN0028687	FBGN0037263	14605208:0398:HT|14605208:0018:HT
Q7KMQ0	Q9VYG1	RPT1	Q9VYG1	CG1341|DMEL_CG1341	CG12096	FBGN0028687	FBGN0030457	14605208:0398:HT|14605208:0018:HT
Q7KMQ0	Q9W1C5	RPT1	INTS1	CG1341|DMEL_CG1341	CG3173|DMEL_CG3173	FBGN0028687	FBGN0034964	14605208:0398:HT|14605208:0018:HT
Q7KMQ0	Q9W379	RPT1	ZPR1	CG1341|DMEL_CG1341	CG9060|DMEL_CG9060	FBGN0028687	FBGN0030096	14605208:0398:HT|14605208:0018:HT
Q7KMQ6	Q86BI3	PTEN	ZN72D	CG5671|DMEL_CG5671	CG5215|DMEL_CG5215	FBGN0026379	FBGN0263603	14605208:0398:HT|14605208:0018:HT
Q7KMS3	Q7KMS3	ROBL	ROBL	CG10751|DMEL_CG10751	CG10751|DMEL_CG10751	FBGN0024196	FBGN0024196	PDB_3L7H:0114:LC
Q7KMS3	Q8IMJ2	ROBL	Q8IMJ2	CG10751|DMEL_CG10751	CG31029|DMEL_CG31029	FBGN0024196	FBGN0051029	14605208:0398:HT|14605208:0018:HT
Q7KMS3	Q9VL18	ROBL	EEF1DELTA	CG10751|DMEL_CG10751	CG4912	FBGN0024196	FBGN0032198	14605208:0018:HT
Q7KMS3	Q9VUL2	ROBL	Q9VUL2	CG10751|DMEL_CG10751	CG13458|DMEL_CG13458	FBGN0024196	FBGN0036479	14605208:0398:HT|14605208:0018:HT
Q7KMS3	Q9VUY2	ROBL	Q9VUY2	CG10751|DMEL_CG10751	CG13074|DMEL_CG13074	FBGN0024196	FBGN0036567	14605208:0398:HT|14605208:0018:HT
Q7KMS3	Q9W255	ROBL	QKR58E-1	CG10751|DMEL_CG10751	CG3613|DMEL_CG3613	FBGN0024196	FBGN0022986	14605208:0398:HT|14605208:0018:HT
Q7KN04	Q86B99	FAT-SPONDIN	Q86B99	CG6953|DMEL_CG6953	CG31211|DMEL_CG31211	FBGN0026721	FBGN0051211	14605208:0018:HT
Q7KN04	Q9V3V3	FAT-SPONDIN	PEZ	CG6953|DMEL_CG6953	CG9493|DMEL_CG9493	FBGN0026721	FBGN0031799	14605208:0018:HT
Q7KN04	Q9VCR6	FAT-SPONDIN	SAV	CG6953|DMEL_CG6953	CG33193	FBGN0026721	FBGN0053193	14605208:0018:HT
Q7KN61	Q9U9Q2	FPPS	NEOS	CG12389|DMEL_CG12389	CG8614|DMEL_CG8614	FBGN0025373	FBGN0024542	14605208:0398:HT|14605208:0018:HT
Q7KN61	Q9VKP6	FPPS	Q9VKP6	CG12389|DMEL_CG12389	CG17134|DMEL_CG17134	FBGN0025373	FBGN0032304	14605208:0398:HT|14605208:0018:HT
Q7KN62	Q9VFD9	TER94	DPR9	CG2331	CG33485|DMEL_CG33485	FBGN0261014	FBGN0038282	14605208:0018:HT
Q7KN62	Q9VUF3	TER94	GBS-70E	CG2331	CG9238|DMEL_CG9238	FBGN0261014	FBGN0036428	14605208:0018:HT
Q7KN74	Q960X8	L(2)K14710	HRS	CG8325|DMEL_CG8325	CG2903	FBGN0021847	FBGN0031450	15710747:0399:HT|15710747:0018:HT
Q7KN74	Q9U1I1	L(2)K14710	ESN	CG8325|DMEL_CG8325	CG43722	FBGN0021847	FBGN0263934	14605208:0018:HT
Q7KN74	Q9VSS2	L(2)K14710	SRP68	CG8325|DMEL_CG8325	CG5064	FBGN0021847	FBGN0035947	14605208:0018:HT
Q7KN75	Q9VWE4	DP1	SSU72	CG5170|DMEL_CG5170	CG14216|DMEL_CG14216	FBGN0027835	FBGN0031054	15710747:0399:HT|15710747:0018:HT
Q7KN75	Q9W200	DP1	Q9W200	CG5170|DMEL_CG5170	CG13526|DMEL_CG13526	FBGN0027835	FBGN0034774	14605208:0398:HT|14605208:0018:HT
Q7KN75	Q9W4K1	DP1	RB	CG5170|DMEL_CG5170	CG11427|DMEL_CG11427	FBGN0027835	FBGN0003210	14605208:0398:HT|14605208:0018:HT
Q7KN75	Q9XYF4	DP1	DRONC	CG5170|DMEL_CG5170	CG8091	FBGN0027835	FBGN0026404	15710747:0399:HT|15710747:0018:HT
Q7KN79	Q9VSB2	Q7KN79	Q9VSB2	CG7686	CG32369|DMEL_CG32369	FBGN0027525	FBGN0052369	14605208:0398:HT|14605208:0018:HT
Q7KN85	Q8SYC5	ATPCL	Q8SYC5	CG8322|DMEL_CG8322	CG14253|DMEL_CG14253	FBGN0020236	FBGN0039467	14605208:0018:HT
Q7KN85	Q95RR8	ATPCL	Q95RR8	CG8322|DMEL_CG8322	CG11486	FBGN0020236	FBGN0035397	14605208:0018:HT
Q7KN85	Q9VIU5	ATPCL	Q9VIU5	CG8322|DMEL_CG8322	CG10137|DMEL_CG10137	FBGN0020236	FBGN0032800	14605208:0018:HT
Q7KN85	Q9VUP6	ATPCL	Q9VUP6	CG8322|DMEL_CG8322	CG13454|DMEL_CG13454	FBGN0020236	FBGN0036503	14605208:0018:HT
Q7KN85	Q9W2E1	ATPCL	STUM	CG8322|DMEL_CG8322	CG30263	FBGN0020236	FBGN0050263	14605208:0018:HT
Q7KN85	Q9W3C1	ATPCL	L(1)G0020	CG8322|DMEL_CG8322	CG1994	FBGN0020236	FBGN0027330	14605208:0018:HT
Q7KN94	Q8SWW4	WAL	Q8SWW4	CG8996|DMEL_CG8996	CG16972|DMEL_CG16972	FBGN0010516	FBGN0032481	14605208:0398:HT|14605208:0018:HT
Q7KN94	Q8SZP2	WAL	TWDLE	CG8996|DMEL_CG8996	CG14534|DMEL_CG14534	FBGN0010516	FBGN0031957	14605208:0398:HT|14605208:0018:HT
Q7KN94	Q9V3G9	WAL	EG:BACR37P7.5	CG8996|DMEL_CG8996	CG12470|DMEL_CG12470	FBGN0010516	FBGN0040371	14605208:0398:HT|14605208:0018:HT
Q7KN94	Q9VZF4	WAL	AGO	CG8996|DMEL_CG8996	CG15010	FBGN0010516	FBGN0041171	15710747:0018:HT
Q7KNA0	Q86BS3	Q7KNA0	CHRO	CG8230	CG10712|DMEL_CG10712	FBGN0027607	FBGN0044324	14605208:0018:HT
Q7KNA0	Q95RC5	Q7KNA0	Q95RC5	CG8230	CG5745|DMEL_CG5745	FBGN0027607	FBGN0038855	14605208:0398:HT|14605208:0018:HT
Q7KNA0	Q9VAU6	Q7KNA0	Q9VAU6	CG8230	CG9986|DMEL_CG9986	FBGN0027607	FBGN0039589	14605208:0398:HT|14605208:0018:HT
Q7KNA0	Q9VIE8	Q7KNA0	ACON	CG8230	CG9244|DMEL_CG9244	FBGN0027607	FBGN0010100	14605208:0398:HT|14605208:0018:HT
Q7KNA0	Q9VX12	Q7KNA0	SPT7	CG8230	CG6506|DMEL_CG6506	FBGN0027607	FBGN0030874	14605208:0398:HT|14605208:0018:HT
Q7KNA0	Q9W205	Q7KNA0	JBUG	CG8230	CG30092|DMEL_CG30092	FBGN0027607	FBGN0028371	14605208:0398:HT|14605208:0018:HT
Q7KNF1	Q9V9V7	DROSHA	PASHA	CG8730|DMEL_CG8730	CG1800|DMEL_CG1800	FBGN0026722	FBGN0039861	15531879:0401:LC|15531879:0071:LC|15531879:0019:LC|14605208:0018:HT|15531879:0004:LC
Q7KNF2	Q7KNF2	PABP2	PABP2	CG2163	CG2163	FBGN0005648	FBGN0005648	14605208:0398:HT|14605208:0018:HT
Q7KNF2	Q7KVX1	PABP2	L(1)G0334	CG2163	CG7010|DMEL_CG7010	FBGN0005648	FBGN0028325	14605208:0398:HT|14605208:0018:HT
Q7KNF2	Q8MT58	PABP2	Q8MT58	CG2163	CG17337|DMEL_CG17337	FBGN0005648	FBGN0259979	14605208:0398:HT|14605208:0018:HT
Q7KNF2	Q9VIV2	PABP2	SWM	CG2163	CG10084|DMEL_CG10084	FBGN0005648	FBGN0002044	14605208:0398:HT|14605208:0018:HT
Q7KNF2	Q9VT87	PABP2	Q9VT87	CG2163	CG8065|DMEL_CG8065	FBGN0005648	FBGN0036075	14605208:0398:HT|14605208:0018:HT
Q7KNF2	Q9VUL2	PABP2	Q9VUL2	CG2163	CG13458|DMEL_CG13458	FBGN0005648	FBGN0036479	14605208:0398:HT|14605208:0018:HT
Q7KNM2	Q7KT57	LWR	SQU	CG3018|DMEL_CG3018	CG4711|DMEL_CG4711|HDC02844	FBGN0010602	FBGN0267347	15575970:0018:HT
Q7KNM2	Q8IH92	LWR	P53	CG3018|DMEL_CG3018	CG33336	FBGN0010602	FBGN0039044	9514881:0018:LC|22119869:0004:LC|22119869:0018:LC|15575970:0018:HT
Q7KNM2	Q94514	LWR	COX5A	CG3018|DMEL_CG3018	CG14724	FBGN0010602	FBGN0019624	14605208:0018:HT
Q7KNM2	Q9V470	LWR	SUCB	CG3018|DMEL_CG3018	CG10622|DMEL_CG10622	FBGN0010602	FBGN0029118	15575970:0018:HT
Q7KNM2	Q9V785	LWR	PCS	CG3018|DMEL_CG3018	CG7761	FBGN0010602	FBGN0033988	14605208:0018:HT
Q7KNM2	Q9V9R2	LWR	CUL2	CG3018|DMEL_CG3018	CG1512|DMEL_CG1512	FBGN0010602	FBGN0032956	15575970:0018:HT
Q7KNM2	Q9VFS8	LWR	Q9VFS8	CG3018|DMEL_CG3018	CG9588	FBGN0010602	FBGN0038166	15575970:0018:HT
Q7KNM2	Q9VGQ0	LWR	KP78B	CG3018|DMEL_CG3018	CG17216|DMEL_CG17216	FBGN0010602	FBGN0026063	15575970:0018:HT
Q7KNM2	Q9VI13	LWR	PAK	CG3018|DMEL_CG3018	CG10295|DMEL_CG10295	FBGN0010602	FBGN0267698	15575970:0018:HT
Q7KNM2	Q9VSR3	LWR	ORB2	CG3018|DMEL_CG3018	CG43782	FBGN0010602	FBGN0264307	15575970:0018:HT
Q7KNM2	Q9VXE5	LWR	MBT	CG3018|DMEL_CG3018	CG18582	FBGN0010602	FBGN0025743	15575970:0018:HT
Q7KNM2	Q9W220	LWR	Q9W220	CG3018|DMEL_CG3018	CG13511|DMEL_CG13511	FBGN0010602	FBGN0034759	15575970:0018:HT
Q7KNM2	Q9W2F9	LWR	TWZ	CG3018|DMEL_CG3018	CG10440|DMEL_CG10440	FBGN0010602	FBGN0034636	14605208:0018:HT
Q7KNM2	Q9W4V9	LWR	DWG	CG3018|DMEL_CG3018	CG2711|DMEL_CG2711	FBGN0010602	FBGN0000520	15575970:0018:HT
Q7KNM2	Q9W4X2	LWR	HLH3B	CG3018|DMEL_CG3018	CG2655|DMEL_CG2655	FBGN0010602	FBGN0011276	15575970:0018:HT
