Uniprot_A	Uniprot_B	Gene_A	Gene_B	ORF_A	ORF_B	Alias_A	Alias_B	pmid:method:quality
Q93ZT6	Q9FK59	EIF(ISO)4G1	NCBP	MTI20.13	MRG7.7	AT5G57870	AT5G18110	21798944:0018:HT|21798944:0397:HT
Q93ZT6	Q9SK33	EIF(ISO)4G1	WRKY60	MTI20.13	F27C12.8	AT5G57870	AT2G25000	21798944:0018:HT
Q93ZV8	Q949M9	EMB2004	Q949M9			AT1G10510	AT1G01910	21798944:0018:HT|21798944:0397:HT
Q93ZV8	Q9LXM8	EMB2004	RPP2D		F14L2_140	AT1G10510	AT3G44590	21798944:0018:HT|21798944:0397:HT
Q93ZW4	Q94F58	Q93ZW4	NAC089		MWD9.7|T6G21.9	AT1G33230	AT5G22290	21798944:0018:HT|21798944:0397:HT
Q93ZW4	Q9FZK5	Q93ZW4	Q9FZK5			AT1G33230	AT1G27300	21798944:0018:HT|21798944:0397:HT
Q93ZX1	Q9LVQ0	RFC4	PME31	F8K7.11	MXE2.5	AT1G21690	AT3G29090	21798944:0018:HT|21798944:0397:HT
Q93ZY1	Q9FFK1	Q93ZY1	SYP31		MJJ3.17	AT5G66480	AT5G05760	21798944:0018:HT|21798944:0397:HT
Q93ZY1	Q9FH92	Q93ZY1	IRX15-L		K21H1.17	AT5G66480	AT5G67210	21798944:0018:HT|21798944:0397:HT
Q93ZY1	Q9M201	Q93ZY1	T8B10_250			AT5G66480	AT3G60590	21798944:0018:HT
Q93ZY1	Q9M2J9	Q93ZY1	BET11		F9D24.80	AT5G66480	AT3G58170	21798944:0018:HT|21798944:0397:HT
Q93ZY1	Q9M9S6	Q93ZY1	UTR3		F14L17.13	AT5G66480	AT1G14360	21798944:0018:HT|21798944:0397:HT
Q93ZY1	Q9SS89	Q93ZY1	F4P13.20			AT5G66480	AT3G01660	21798944:0018:HT|21798944:0397:HT
Q93ZY2	Q94AY3	ROPGEF1	DRIP2	F22I13.200	T6B20.7	AT4G38430	AT2G30580	21798944:0018:HT|21798944:0397:HT
Q93ZY2	Q9SU67	ROPGEF1	ARAC8	F22I13.200	T17F15.90	AT4G38430	AT3G48040	21798944:0018:HT|15980860:0045:LC|15980860:0415:LC|21798944:0397:HT
Q940A7	Q9SAB3	TAF12B	RBP45B	F28G4.8	F25C20.21	AT1G17440	AT1G11650	21798944:0018:HT|21798944:0397:HT
Q940D0	Q9SAZ5	ARR1	AHP3	K20I9.9|MUH15.1	MUL8.2	AT3G16857	AT5G39340	16965536:0018:LC|18642946:0018:LC|15714319:0018:LC|11158442:0018:LC
Q940D0	Q9ZNV8	ARR1	AHP2	K20I9.9|MUH15.1	MUO10.6	AT3G16857	AT3G29350	11158442:0004:LC|11158442:0045:LC|11158442:0018:LC|11158442:0096:LC|16965536:0018:LC|18642946:0018:LC
Q940D0	Q9ZNV9	ARR1	AHP1	K20I9.9|MUH15.1	MIL23.8	AT3G16857	AT3G21510	16965536:0018:LC|18642946:0018:LC|15714319:0018:LC|11158442:0018:LC
Q940G6	Q9C8Y3	GID1C	RGL1	F21A20.30	T27F4.10	AT5G27320	AT1G66350	19500306:0018:LC|16709201:0018:LC|18216856:0018:LC
Q940G6	Q9LQT8	GID1C	GAI	F21A20.30	F10B6.34	AT5G27320	AT1G14920	19500306:0018:LC|17194763:0018:LC|18216856:0018:LC|16709201:0018:LC
Q940G6	Q9SLH3	GID1C	RGA	F21A20.30	F2I9.19	AT5G27320	AT2G01570	19500306:0018:LC|17194763:0096:LC|16709201:0018:LC|18216856:0809:LC|19500306:0013:LC|17194763:0018:LC|18216856:0007:LC|18216856:0018:LC
Q940H3	Q9LV90	TBL36	FLOT3	F24B22.220	MXK3.10	AT3G54260	AT5G64870	24833385:0090:HT
Q940H3	Q9MAH4	TBL36	ABCG10	F24B22.220	F12M16.17	AT3G54260	AT1G53270	24833385:0090:HT
Q940H3	Q9SCW7	TBL36	SUGTL4	F24B22.220	F7G19.23	AT3G54260	AT1G08890	24833385:0090:HT
Q940H3	Q9ZUT0	TBL36	ABCG2	F24B22.220	F3G5.15	AT3G54260	AT2G37360	24833385:0090:HT
Q940H6	Q940H6	SRK2E	SRK2E	F17I5.140	F17I5.140	AT4G33950	AT4G33950	19924127:0415:LC|19955427:0424:LC|19955427:0415:LC|25669882:0415:LC|26175513:0096:LC|22908257:0424:LC|22935148:0415:LC|21983340:0114:LC|26175513:0055:LC|26175513:0004:LC|22160701:0114:LC
Q940H6	Q9C9X1	SRK2E	T23K23.8	F17I5.140		AT4G33950	AT1G68070	24833385:0090:HT
Q940H6	Q9CAJ0	SRK2E	HAB1	F17I5.140	F28P22.4	AT4G33950	AT1G72770	20561261:0018:LC|19855047:0415:LC|19924127:0018:LC|19955427:0018:LC|22116026:0096:LC|19855047:0090:LC|19855047:0004:LC|20729862:0415:LC|22116026:0114:LC|19898420:0415:LC|22516825:0415:LC|19898420:0434:LC|20729862:0434:LC
Q940H6	Q9FIF5	SRK2E	Q9FIF5	F17I5.140	MNC17.110	AT4G33950	AT5G59220	19805022:0018:LC|19955427:0018:LC
Q940H6	Q9LD83	SRK2E	SLAC1	F17I5.140	F5O11.23|T12C24.3	AT4G33950	AT1G12480	19955427:0809:LC|20385816:0424:LC|22730405:0004:LC|19955427:0424:LC|20385816:0415:LC|22935148:0415:LC|19955427:0415:LC|22730405:0090:LC|22935148:0055:LC|25599916:0424:LC|19955405:0415:LC|19955405:0809:LC|19955427:0090:LC|19955405:0424:LC
Q940H6	Q9T0I9	SRK2E	Q9T0I9	F17I5.140		AT4G33950	AT4G38810	21798944:0018:HT|21798944:0397:HT
Q940H8	Q9FMR6	FRL4B	Q9FMR6	DL3490C|FCAALL.410		AT4G14900	AT5G22355	21798944:0018:HT
Q940H8	Q9LUV4	FRL4B	FRL4A	DL3490C|FCAALL.410	MCB17.20	AT4G14900	AT3G22440	21798944:0018:HT|21798944:0397:HT
Q940H8	Q9M155	FRL4B	Q9M155	DL3490C|FCAALL.410		AT4G14900	AT4G01090	21798944:0018:HT|21798944:0397:HT
Q940H8	Q9SIV3	FRL4B	GLK1	DL3490C|FCAALL.410	F23N11.11	AT4G14900	AT2G20570	21798944:0018:HT|21798944:0397:HT
Q940I0	Q96321	AHL13	IMPA1	T6K21.130	F3E22.14|T8E24.1	AT4G17950	AT3G06720	21798944:0018:HT|21798944:0397:HT
Q940I0	Q9LVB0	AHL13	AHL6	T6K21.130	MMI9.9	AT4G17950	AT5G62260	21798944:0018:HT|21798944:0397:HT
Q940J9	Q94F58	Q940J9	NAC089	F19P19.11	MWD9.7|T6G21.9	AT1G04430	AT5G22290	21798944:0018:HT|21798944:0397:HT
Q940K4	Q9FNR3	Q940K4	EXO70E2				AT5G61010	21798944:0397:HT
Q940K8	Q9SCK1	T25K17.120	T9C5.170			AT4G26310	AT3G49580	21798944:0018:HT|21798944:0397:HT
Q940M6	Q9FHB8	Q940M6	Q9FHB8			AT4G27435	AT5G52420	24833385:0090:HT
Q940M6	Q9LNM6	Q940M6	Q9LNM6			AT4G27435	AT1G34640	24833385:0090:HT
Q940M6	Q9LS96	Q940M6	Q9LS96			AT4G27435	AT3G18800	24833385:0090:HT
Q940P5	Q94F58	TOM2AH3	NAC089	F5H14.29	MWD9.7|T6G21.9	AT2G20740	AT5G22290	21798944:0397:HT
Q940P5	Q9FZK5	TOM2AH3	Q9FZK5	F5H14.29		AT2G20740	AT1G27300	21798944:0397:HT
Q940P8	Q9LV21	CCT2	CCT4	F22D1.60	MRC8	AT5G20890	AT3G18190	21798944:0018:HT|21798944:0397:HT
Q940Q0	Q94F58	Q940Q0	NAC089		MWD9.7|T6G21.9	AT5G03180	AT5G22290	21798944:0397:HT
Q940Q0	Q9FG74	Q940Q0	D6PK		MYN21.2	AT5G03180	AT5G55910	24833385:0090:HT
Q940Q0	Q9LMA2	Q940Q0	T29M8.11			AT5G03180	AT1G19240	24833385:0090:HT
Q940Q0	Q9SLC0	Q940Q0	Q9SLC0			AT5G03180	AT2G42390	24833385:0090:HT
Q940Q0	Q9SU67	Q940Q0	ARAC8		T17F15.90	AT5G03180	AT3G48040	24833385:0090:HT
Q940S0	Q944H2	TMN2	ABCI12	F10B6.2/F10B6.3|T5E21.15	MIL23.15	AT1G14670	AT3G21580	24833385:0090:HT
Q940S0	Q94CG2	TMN2	BET12	F10B6.2/F10B6.3|T5E21.15	FCAALL.379	AT1G14670	AT4G14455	24833385:0090:HT
Q940S0	Q9C835	TMN2	CYP21-4	F10B6.2/F10B6.3|T5E21.15	T8E24.14	AT1G14670	AT3G66654	24833385:0090:HT
Q940S0	Q9CAN1	TMN2	RBL2	F10B6.2/F10B6.3|T5E21.15	F16M19.4	AT1G14670	AT1G63120	24833385:0090:HT
Q940S0	Q9FHN6	TMN2	SKS2	F10B6.2/F10B6.3|T5E21.15	K17N15.3	AT1G14670	AT5G51480	24833385:0090:HT
Q940S0	Q9FNH6	TMN2	NHL3	F10B6.2/F10B6.3|T5E21.15	MHF15.16	AT1G14670	AT5G06320	24833385:0090:HT
Q940S0	Q9FXJ4	TMN2	Q9FXJ4	F10B6.2/F10B6.3|T5E21.15	AT1G28710	AT1G14670	AT1G28710	24833385:0090:HT
Q940S0	Q9LNM6	TMN2	Q9LNM6	F10B6.2/F10B6.3|T5E21.15		AT1G14670	AT1G34640	24833385:0090:HT
Q940S0	Q9LYI4	TMN2	F14F18_60	F10B6.2/F10B6.3|T5E21.15		AT1G14670	AT5G11890	24833385:0090:HT
Q940S0	Q9M132	TMN2	Q9M132	F10B6.2/F10B6.3|T5E21.15		AT1G14670	AT4G01410	24833385:0090:HT
Q940S0	Q9M2M5	TMN2	F28O9.70	F10B6.2/F10B6.3|T5E21.15		AT1G14670	AT3G57220	24833385:0090:HT
Q940S0	Q9SHI7	TMN2	UBC34	F10B6.2/F10B6.3|T5E21.15	F20D23.1	AT1G14670	AT1G17280	24833385:0090:HT
Q940S0	Q9SX96	TMN2	F16N3.6	F10B6.2/F10B6.3|T5E21.15		AT1G14670	AT1G47640	24833385:0090:HT
Q940S0	Q9SZG0	TMN2	HHP4	F10B6.2/F10B6.3|T5E21.15	F19F18.170	AT1G14670	AT4G37680	24833385:0090:HT
Q940T9	Q9SL04	COL4	ATG8D	F6A4.140	T20G20.2	AT5G24930	AT2G05630	21798944:0018:HT|21798944:0397:HT
Q940T9	Q9XEB5	COL4	ATG8B	F6A4.140	F4H6.14	AT5G24930	AT4G04620	21798944:0397:HT
Q940U5	Q944H2	Q940U5	ABCI12		MIL23.15	AT1G27700	AT3G21580	24833385:0090:HT
Q940U5	Q94CG2	Q940U5	BET12		FCAALL.379	AT1G27700	AT4G14455	24833385:0090:HT
Q940U5	Q94F58	Q940U5	NAC089		MWD9.7|T6G21.9	AT1G27700	AT5G22290	21798944:0397:HT
Q940U5	Q9AST5	Q940U5	Q9AST5			AT1G27700	AT5G49540	24833385:0090:HT
Q940U5	Q9C835	Q940U5	CYP21-4		T8E24.14	AT1G27700	AT3G66654	24833385:0090:HT
Q940U5	Q9FFS0	Q940U5	RTNLB4		MBK23.13	AT1G27700	AT5G41600	21798944:0397:HT
Q940U5	Q9FHB8	Q940U5	Q9FHB8			AT1G27700	AT5G52420	24833385:0090:HT
Q940U5	Q9FNH6	Q940U5	NHL3		MHF15.16	AT1G27700	AT5G06320	24833385:0090:HT
Q940U5	Q9LK55	Q940U5	Q9LK55			AT1G27700	AT3G13175	24833385:0090:HT
Q940U5	Q9LNM6	Q940U5	Q9LNM6			AT1G27700	AT1G34640	24833385:0090:HT
Q940U5	Q9LPN5	Q940U5	F18K10.26			AT1G27700	AT3G10640	24833385:0090:HT
Q940U5	Q9SHI7	Q940U5	UBC34		F20D23.1	AT1G27700	AT1G17280	24833385:0090:HT
Q940U5	Q9SX96	Q940U5	F16N3.6			AT1G27700	AT1G47640	24833385:0090:HT
Q940V4	Q94AX5	CYP85A2	Q94AX5	T20F20.9|T20F20_6	F22C12.9	AT3G30180	AT1G64150	24833385:0090:HT
Q940V4	Q9C8J8	CYP85A2	ABCG13	T20F20.9|T20F20_6	F5D21.8	AT3G30180	AT1G51460	24833385:0090:HT
Q940V4	Q9LMN6	CYP85A2	WAK4	T20F20.9|T20F20_6	F16F4.10	AT3G30180	AT1G21210	24833385:0090:HT
Q940V4	Q9LQM8	CYP85A2	MKK10	T20F20.9|T20F20_6	F27G20_9|F5D14.7	AT3G30180	AT1G32320	24833385:0090:HT
Q940V4	Q9SHI7	CYP85A2	UBC34	T20F20.9|T20F20_6	F20D23.1	AT3G30180	AT1G17280	24833385:0090:HT
Q940V4	Q9SVG8	CYP85A2	F21C20.140	T20F20.9|T20F20_6		AT3G30180	AT4G20790	24833385:0090:HT
Q940V4	Q9SX83	CYP85A2	DTX33	T20F20.9|T20F20_6	F16N3.20	AT3G30180	AT1G47530	24833385:0090:HT
Q940X7	Q94AH6	RBX1A	CUL1	F7C8.160	T10P11.26	AT5G20570	AT4G02570	15659098:0018:LC|12839993:0006:LC|12381738:0096:LC|12381738:0018:LC|15749712:0018:LC
Q940X7	Q9C9L0	RBX1A	CUL3B	F7C8.160	T6C23.13	AT5G20570	AT1G69670	15659098:0018:LC|15618422:0018:LC|15618422:0096:LC|15749712:0018:LC
Q940X7	Q9ZVH4	RBX1A	CUL3A	F7C8.160	T2P11.2	AT5G20570	AT1G26830	15618422:0018:LC|15659098:0018:LC|15772280:0004:LC|15772280:0401:LC|15618422:0096:LC|15749712:0018:LC|16792691:0018:LC
Q940X9	Q9FPE7	LARP1A	ECT8	T10F18.190		AT5G21160	AT1G79270	21798944:0018:HT|21798944:0397:HT
Q940X9	Q9SHJ0	LARP1A	CAF1-1	T10F18.190	F12K11.20	AT5G21160	AT1G06450	21798944:0018:HT|21798944:0397:HT
Q940Y5	Q94CG2	PIN7	BET12	T26J12.14	FCAALL.379	AT1G23080	AT4G14455	24833385:0090:HT
Q940Y5	Q94K72	PIN7	Q94K72	T26J12.14		AT1G23080	AT1G16170	24833385:0090:HT
Q940Y5	Q9AST5	PIN7	Q9AST5	T26J12.14		AT1G23080	AT5G49540	24833385:0090:HT
Q940Y5	Q9C835	PIN7	CYP21-4	T26J12.14	T8E24.14	AT1G23080	AT3G66654	24833385:0090:HT
Q940Y5	Q9FNH6	PIN7	NHL3	T26J12.14	MHF15.16	AT1G23080	AT5G06320	24833385:0090:HT
Q940Y5	Q9LNM6	PIN7	Q9LNM6	T26J12.14		AT1G23080	AT1G34640	24833385:0090:HT
Q940Y5	Q9LUF8	PIN7	Q9LUF8	T26J12.14		AT1G23080	AT5G50520|AT5G50630	24833385:0090:HT
Q940Y5	Q9LYI4	PIN7	F14F18_60	T26J12.14		AT1G23080	AT5G11890	24833385:0090:HT
Q940Y5	Q9SHI7	PIN7	UBC34	T26J12.14	F20D23.1	AT1G23080	AT1G17280	24833385:0090:HT
Q940Y5	Q9SIE6	PIN7	Q9SIE6	T26J12.14		AT1G23080	AT2G22180	24833385:0090:HT
Q940Y5	Q9SX96	PIN7	F16N3.6	T26J12.14		AT1G23080	AT1G47640	24833385:0090:HT
Q940Y5	Q9SZG0	PIN7	HHP4	T26J12.14	F19F18.170	AT1G23080	AT4G37680	24833385:0090:HT
Q940Y6	Q96331	NARA5	HSP23.6		F24A6.40	AT4G27600	AT4G25200	21798944:0018:HT|21798944:0397:HT
Q940Z1	Q9ZUI4	Q940Z1	T2K10.14	F18O14.27		AT1G19525	AT1G60080	21798944:0397:HT
Q940Z6	Q9S7W5	Q940Z6	TCP13		F14P3.20|F1C9.6	AT1G12810	AT3G02150	21798944:0018:HT|21798944:0397:HT
Q940Z6	Q9SZZ6	Q940Z6	L73G19.60			AT1G12810	AT4G25680	21798944:0018:HT|21798944:0397:HT
Q941A1	Q9FWY7	Q941A1	IMPA6		T14P4.3		AT1G02690	21798944:0397:HT
Q941A6	Q949S4	SDH6	Q949S4			AT1G08480	AT1G14340	21798944:0018:HT|21798944:0397:HT
Q941A6	Q9LYA5	SDH6	F18O22_30			AT1G08480	AT5G14240	21952135:0018:HT
Q941A6	Q9SZZ4	SDH6	L73G19.40			AT1G08480	AT4G25660	21798944:0018:HT|21798944:0397:HT
Q941C5	Q949M9	CLE44	Q949M9	F17N18		AT4G13195	AT1G01910	21798944:0018:HT|21798944:0397:HT
Q941C5	Q9FII5	CLE44	TDR	F17N18	MCI2.4	AT4G13195	AT5G61480	27449136:0114:LC
Q941C5	Q9XIC7	CLE44	SERK2	F17N18	F23M19.11	AT4G13195	AT1G34210	27449136:0114:LC
Q941C6	Q9C9L2	Q941C6	TCP15		T6C23.11		AT1G69690	21798944:0397:HT
Q941D5	Q949S3	VPS2.3	Q949S3	F21M11.12		AT1G03950	AT3G42725	24833385:0090:HT
Q941D5	Q9C546	VPS2.3	F10D13.3	F21M11.12		AT1G03950	AT1G69330	24833385:0090:HT
Q941D5	Q9C9X3	VPS2.3	ANN5	F21M11.12	T23K23.6	AT1G03950	AT1G68090	24833385:0090:HT
Q941D5	Q9FII0	VPS2.3	Q9FII0	F21M11.12		AT1G03950	AT5G42370	24833385:0090:HT
Q941D5	Q9LMN6	VPS2.3	WAK4	F21M11.12	F16F4.10	AT1G03950	AT1G21210	24833385:0090:HT
Q941D5	Q9M007	VPS2.3	CHX27	F21M11.12	F7A7_210	AT1G03950	AT5G01690	24833385:0090:HT
Q941D5	Q9SD79	VPS2.3	F13G24.250	F21M11.12		AT1G03950	AT5G08050	24833385:0090:HT
Q941D5	Q9SIA5	VPS2.3	DTX1	F21M11.12	F3L12.13	AT1G03950	AT2G04040	24833385:0090:HT
Q941D5	Q9ZUT0	VPS2.3	ABCG2	F21M11.12	F3G5.15	AT1G03950	AT2G37360	24833385:0090:HT
Q941D5	Q9ZW05	VPS2.3	Q9ZW05	F21M11.12		AT1G03950	AT2G29180	24833385:0090:HT
Q941E9	Q949S4	Q941E9	Q949S4			AT1G67865	AT1G14340	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9C6B3	Q941E9	GAMMACA2		F8G22.2	AT1G67865	AT1G47260	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9C889	Q941E9	PRA1F2		F7A10.20	AT1G67865	AT1G55190	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9C9V2	Q941E9	T23K23.29			AT1G67865	AT1G67860	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9LIC6	Q941E9	PRA1F3		MMM17.14	AT1G67865	AT3G13720	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9LIC7	Q941E9	PRA1F4		MMM17.13	AT1G67865	AT3G13710	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9LXL1	Q941E9	F7K15_80			AT1G67865	AT3G43230	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9LZM7	Q941E9	PRA1A1		T7H20.90	AT1G67865	AT5G02040	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9M392	Q941E9	RTNLB12		F24B22.80	AT1G67865	AT3G54120	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9SIY7	Q941E9	PRA1B2		T3G21.15	AT1G67865	AT2G40380	21798944:0018:HT|21798944:0397:HT
Q941E9	Q9SZZ4	Q941E9	L73G19.40			AT1G67865	AT4G25660	21798944:0018:HT|21798944:0397:HT
Q941L0	Q944J0	CESA3	Q944J0	K2A11.4	F14M13.3	AT5G05170	AT2G22425	24833385:0090:HT
Q941L0	Q94C77	CESA3	Q94C77	K2A11.4	F10M10.12|F28A23_20	AT5G05170	AT4G34220	24833385:0090:HT
Q941L0	Q94JQ6	CESA3	CESA6	K2A11.4	MVP7.7	AT5G05170	AT5G64740	17878303:0090:LC|22926318:0018:LC|17878303:0004:LC|17878303:0006:LC
Q941L0	Q9AST5	CESA3	Q9AST5	K2A11.4		AT5G05170	AT5G49540	24833385:0090:HT
Q941L0	Q9C835	CESA3	CYP21-4	K2A11.4	T8E24.14	AT5G05170	AT3G66654	24833385:0090:HT
Q941L0	Q9FHB8	CESA3	Q9FHB8	K2A11.4		AT5G05170	AT5G52420	24833385:0090:HT
Q941L0	Q9FJB4	CESA3	Q9FJB4	K2A11.4		AT5G05170	AT5G35460	24833385:0090:HT
Q941L0	Q9FNH6	CESA3	NHL3	K2A11.4	MHF15.16	AT5G05170	AT5G06320	24833385:0090:HT
Q941L0	Q9LJK3	CESA3	LAG2	K2A11.4	MVI11.18	AT5G05170	AT3G19260	24833385:0090:HT
Q941L0	Q9LNM6	CESA3	Q9LNM6	K2A11.4		AT5G05170	AT1G34640	24833385:0090:HT
Q941L0	Q9M9S6	CESA3	UTR3	K2A11.4	F14L17.13	AT5G05170	AT1G14360	24833385:0090:HT
Q941L0	Q9SFE9	CESA3	GONST5	K2A11.4	GT26F17.9	AT5G05170	AT1G21870	24833385:0090:HT
Q941L0	Q9SHI7	CESA3	UBC34	K2A11.4	F20D23.1	AT5G05170	AT1G17280	24833385:0090:HT
Q941L0	Q9SK39	CESA3	MP3	K2A11.4	F27C12.14	AT5G05170	AT2G24940	24833385:0090:HT
Q941L0	Q9SU27	CESA3	Q9SU27	K2A11.4		AT5G05170	AT4G12590	24833385:0090:HT
Q941L0	Q9SX96	CESA3	F16N3.6	K2A11.4		AT5G05170	AT1G47640	24833385:0090:HT
Q941L0	Q9SYK5	CESA3	F3F20.9	K2A11.4		AT5G05170	AT1G05640	24833385:0090:HT
Q941L0	Q9XFM6	CESA3	MSBP1	K2A11.4	F17P19.14	AT5G05170	AT5G52240	24833385:0090:HT
Q941L0	Q9XGZ3	CESA3	T1N24.3	K2A11.4		AT5G05170	AT5G25940	24833385:0090:HT
Q941L0	Q9XIF4	CESA3	TRX7	K2A11.4	F23H11.5	AT5G05170	AT1G59730	24833385:0090:HT
Q941L2	Q941L3	BAP1	BON1	T20K12.90	K22G18.2	AT3G61190	AT5G61900	21798944:0018:HT|17631528:0018:LC|20634289:0018:LC|21798944:0397:HT
Q944A9	Q9FHB8	NPSN11	Q9FHB8	T4C15.14		AT2G35190	AT5G52420	24833385:0090:HT
Q944A9	Q9SHI7	NPSN11	UBC34	T4C15.14	F20D23.1	AT2G35190	AT1G17280	24833385:0090:HT
Q944A9	Q9ZS88	NPSN11	DER2.2	T4C15.14	T4B21.2	AT2G35190	AT4G04860	24833385:0090:HT
Q944G5	Q9C7D7	NPF2.10	Q9C7D7	T17F15.170	F28J15.3	AT3G47960	AT3G12180	24833385:0090:HT
Q944G5	Q9LPN5	NPF2.10	F18K10.26	T17F15.170		AT3G47960	AT3G10640	24833385:0090:HT
Q944G5	Q9M0V8	NPF2.10	Q9M0V8	T17F15.170		AT3G47960	AT4G05370	24833385:0090:HT
Q944G5	Q9SF92	NPF2.10	RABC2B	T17F15.170	F8A24.4	AT3G47960	AT3G09910	24833385:0090:HT
Q944G5	Q9SUS4	NPF2.10	RHA1A	T17F15.170	F8L21.160	AT3G47960	AT4G11370	24833385:0090:HT
Q944G5	Q9SVG8	NPF2.10	F21C20.140	T17F15.170		AT3G47960	AT4G20790	24833385:0090:HT
Q944G6	Q94BW0	Q944G6	Q94BW0			AT4G03150		21798944:0397:HT
Q944G6	Q9C5W6	Q944G6	GRF12		T1K7.15	AT4G03150	AT1G26480	21798944:0018:HT|21798944:0397:HT
Q944G6	Q9FVU9	Q944G6	CSN5A		F3I17.12	AT4G03150	AT1G71230	21798944:0397:HT
Q944G6	Q9SJR5	Q944G6	GRF3		F1O11.3	AT4G03150	AT2G36400	21798944:0397:HT
Q944G6	Q9STS3	Q944G6	APC8		T24C20.30	AT4G03150	AT3G48150	21798944:0018:HT|21798944:0397:HT
Q944G8	Q9FJ87	Q944G8	DTX50		MSG15.13	AT4G30240	AT5G52050	24833385:0090:HT
Q944G8	Q9LDH3	Q944G8	Q9LDH3		F5O11.25	AT4G30240	AT1G12500	24833385:0090:HT
Q944G8	Q9LIC7	Q944G8	PRA1F4		MMM17.13	AT4G30240	AT3G13710	24833385:0090:HT
Q944G8	Q9LKC0	Q944G8	YUC5		F6B6.3	AT4G30240	AT5G43890	24833385:0090:HT
Q944G8	Q9LUH2	Q944G8	DTX19		MDB19.4	AT4G30240	AT3G23560	24833385:0090:HT
Q944G8	Q9ZU96	Q944G8	Q9ZU96		T8O11.15	AT4G30240	AT2G01680	24833385:0090:HT
Q944G8	Q9ZW11	Q944G8	LECRK32		F16P2.37	AT4G30240	AT2G29250	24833385:0090:HT
Q944H0	Q944H0	NMT2	NMT2	T1N15.22/T1N15.23|T1N15_20	T1N15.22/T1N15.23|T1N15_20	LOCUS:2198035	LOCUS:2198035	29084845:0114:LC
Q944H1	Q94AC4	Q944H1	Q94AC4			AT4G10470		21798944:0397:HT
Q944H1	Q9SL90	Q944H1	Q9SL90			AT4G10470	AT2G25730	21798944:0018:HT
Q944H2	Q944R3	ABCI12	Q944R3	MIL23.15		AT3G21580	AT1G50290	24833385:0090:HT
Q944H2	Q94A99	ABCI12	Q94A99	MIL23.15		AT3G21580	AT4G35080	24833385:0090:HT
Q944H2	Q96247	ABCI12	AUX1	MIL23.15	F16M14.5	AT3G21580	AT2G38120	24833385:0090:HT
Q944H2	Q9C8G5	ABCI12	ERD4	MIL23.15	T4K22.4	AT3G21580	AT1G30360	24833385:0090:HT
Q944H2	Q9CA76	ABCI12	F1M20.5	MIL23.15		AT3G21580	AT1G74370	24833385:0090:HT
Q944H2	Q9FG24	ABCI12	SRF2	MIL23.15	MPH15.19	AT3G21580	AT5G06820	24833385:0090:HT
Q944H2	Q9FH21	ABCI12	DTX55	MIL23.15	K20J1.11	AT3G21580	AT5G49130	24833385:0090:HT
Q944H2	Q9FII0	ABCI12	Q9FII0	MIL23.15		AT3G21580	AT5G42370	24833385:0090:HT
Q944H2	Q9FK28	ABCI12	MEMB12	MIL23.15	MXI22.16	AT3G21580	AT5G50440	24833385:0090:HT
Q944H2	Q9FLG2	ABCI12	MRS2-2	MIL23.15	MUB3.8	AT3G21580	AT5G64560	24833385:0090:HT
Q944H2	Q9FM10	ABCI12	SWEET5	MIL23.15	MQB2.17	AT3G21580	AT5G62850	24833385:0090:HT
Q944H2	Q9LDC0	ABCI12	FKBP42	MIL23.15	MIL23.21	AT3G21580	AT3G21640	24833385:0090:HT
Q944H2	Q9LF32	ABCI12	T20K14_110	MIL23.15		AT3G21580	AT5G15500	24833385:0090:HT
Q944H2	Q9LFB8	ABCI12	NPF8.2	MIL23.15	F7J8.160	AT3G21580	AT5G01180	24833385:0090:HT
Q944H2	Q9LFG8	ABCI12	ABCG20	MIL23.15	F4P12.210	AT3G21580	AT3G53510	24833385:0090:HT
Q944H2	Q9LK74	ABCI12	Q9LK74	MIL23.15		AT3G21580	AT3G16510	24833385:0090:HT
Q944H2	Q9LPD5	ABCI12	T12C22.23	MIL23.15		AT3G21580	AT1G44960	24833385:0090:HT
Q944H2	Q9LQT3	ABCI12	Q9LQT3	MIL23.15		AT3G21580	AT1G75810	24833385:0090:HT
Q944H2	Q9LRB5	ABCI12	LHT2	MIL23.15	F21J9.6	AT3G21580	AT1G24400	24833385:0090:HT
Q944H2	Q9LU01	ABCI12	Y3IP1	MIL23.15		AT3G21580	AT5G44650	24833385:0090:HT
Q944H2	Q9LW08	ABCI12	Q9LW08	MIL23.15		AT3G21580	AT3G15710	24833385:0090:HT
Q944H2	Q9LXV3	ABCI12	DIT1	MIL23.15	T24H18.30	AT3G21580	AT5G12860	24833385:0090:HT
Q944H2	Q9LYR6	ABCI12	NPF6.1	MIL23.15	T22N19.50	AT3G21580	AT5G13400	24833385:0090:HT
Q944H2	Q9M2V7	ABCI12	ABCG16	MIL23.15	T15C9.80	AT3G21580	AT3G55090	24833385:0090:HT
Q944H2	Q9M390	ABCI12	NPF8.1	MIL23.15	F24B22.100	AT3G21580	AT3G54140	24833385:0090:HT
